crop,farm_area,temperature,humidity,rainfall,soil_moisture,location,irrigation_amount,irrigation_decision
maize,47.87569846348883,26.649166502743974,84.42985886626448,0.0,54.82575514060474,"Kolkata, India",597.5378292997597,1
tomato,23.1484976649839,23.899385113640534,49.21471056799379,7.764711522205479,41.53477945988184,"Malda, West Bengal",144.12566529901886,1
wheat,28.856867196359204,21.643344482676756,54.18690972882653,27.21011072581659,62.17080243061095,"Punjab, India",0.0,0
rice,15.043200426367617,29.265198282860297,85.73118026799375,0.0,57.793022220271965,"Kolkata, India",730.6720677524929,1
rice,3.209611977541877,28.734978624388177,83.27959478670962,9.104518908622437,24.94748467903723,"Malda, West Bengal",480.10131179115893,1
tomato,19.6802547291062,26.331638769583968,95.57385191974707,6.901110225020861,25.667967076293987,"Kolkata, India",287.0876125022317,1
wheat,9.474997533490779,28.260346987512673,34.94434752093136,0.0,52.41961203452332,"Haryana, India",382.44269400084704,1
cotton,18.20501601963582,28.298412747029342,73.7792123559205,0.0,31.62612769347355,"Punjab, India",657.563156839254,1
cotton,3.374135275109018,20.882581068156533,84.21746484595492,0.0,59.76818518254415,"Malda, West Bengal",458.8258106815653,1
cotton,11.954924797768857,33.17018832260792,57.92375339988,0.0,26.3071477911438,"Haryana, India",748.6087448762713,1
rice,2.2187819706357845,26.420933891513222,79.32315976543289,18.85533361511022,37.40304273774651,"Punjab, India",218.19112483177685,1
maize,40.91032436111035,23.44778009728169,61.471923749585194,0.0,67.40331834425305,"Punjab, India",532.9255810700986,1
cotton,19.916284975681005,25.904042276405885,89.50041705031654,4.332951005089695,29.10097090200062,"Kolkata, India",424.2293997218166,1
cotton,21.08155062807403,24.977618352877496,54.09412978611886,0.0,64.7656077316536,"Haryana, India",499.77618352877494,1
cotton,32.35987251192122,24.8008450235801,73.87630880784046,0.0,26.115914406834204,"Punjab, India",641.8536372631082,1
rice,17.768902728861278,26.299281621729378,63.964247219074124,17.997182162781407,32.822778491154736,"Haryana, India",244.4511501922326,1
tomato,25.991628982942387,21.546998005739322,50.41178927324896,0.0,72.43443432711001,"Haryana, India",418.9229820516539,1
cotton,10.1956731614173,29.36655624792582,52.9567017282104,0.0,59.61035849881741,"Maharashtra, India",543.6655624792583,1
tomato,12.986840819134768,27.02247574492178,72.91717858525286,0.0,71.61723588887294,"Maharashtra, India",468.202281704296,1
tomato,10.79045873552565,20.494225243305227,57.602466752358595,12.694244424941976,56.61493869738829,"Punjab, India",0.0,0
rice,30.953761198800702,20.871986953769746,67.94909743315748,10.431813092899782,59.40280208059862,"Malda, West Bengal",87.2069317648834,0
wheat,48.3474421170786,34.47574272097671,69.04941353815343,4.357893233335781,67.0350157307929,"Maharashtra, India",198.43553738004795,1
cotton,24.10891442638197,29.212626789150953,78.83261566866743,0.0,78.82755025127464,"Punjab, India",542.1262678915095,1
tomato,23.031575693045955,16.075268094882528,52.39088864323184,0.0,36.41505606886224,"Maharashtra, India",466.1075587229744,1
wheat,24.766389032365794,25.557678591829077,67.25100292467937,0.0,40.2129178685948,"Haryana, India",406.23578834254295,1
maize,25.16938654982051,31.359535049808564,71.96338330478424,8.673296366867028,31.662144395968205,"Kolkata, India",361.9719874812457,1
tomato,28.4865654249102,25.73430025269847,91.18668046208626,24.763226456175648,37.3075010250877,"Kolkata, India",121.6398449140961,1
cotton,46.99027292487522,27.446170067750177,64.71869947876675,3.546628009416504,21.561772989028093,"Punjab, India",522.5009942648236,1
cotton,38.82242933985908,29.003800916857514,50.91384112031903,7.030104055465409,78.98973739468451,"Punjab, India",188.5328063953047,1
cotton,19.130346051264247,21.76173621810977,56.69993131375114,0.0,42.72143979998013,"Punjab, India",525.0340415022488,1
tomato,26.092780179831095,28.734099717105902,64.91097612193786,29.437581552987737,43.51363525615481,"Kolkata, India",125.42626693095406,1
rice,26.585817807158186,19.618731554435517,50.43028639423819,0.0,20.20237661303333,"Punjab, India",802.0535934474597,1
maize,0.6805117878414754,31.918884528275058,72.7857289727785,0.0,75.80161027328974,"Maharashtra, India",626.1077298110257,1
rice,27.702891977676682,24.483778578996777,73.66577430970268,0.0,37.45853034493193,"Maharashtra, India",787.0383284335451,1
maize,35.523155235926346,25.613573812668523,78.74466283283992,0.0,27.15469467915567,"Haryana, India",739.6153233175345,1
rice,1.9116654486089826,24.356375935168543,40.93189455395128,0.0,22.657725859819543,"Haryana, India",872.6736808326492,1
maize,27.709370664735193,34.67736948925327,57.246209703273934,0.0,24.254475339910506,"Maharashtra, India",891.1029414817972,1
rice,27.11776225376845,22.811330341873273,66.8241055610005,0.0,54.47401421960285,"Punjab, India",662.8141283060547,1
tomato,9.603568023611512,19.60230524343911,39.55247284883732,0.0,56.01742656370779,"Haryana, India",427.4431419161184,1
cotton,37.676131596111624,21.81830731751856,51.33551847236525,14.470933609016168,75.06773756664079,"Malda, West Bengal",0.0,0
cotton,32.22808054404581,27.74599940783443,59.5641785645319,0.0,38.784990161081126,"Maharashtra, India",612.9876840145088,1
maize,45.51911686421059,30.3579202731451,74.62618054017214,3.2447705874384756,20.963529360806824,"Maharashtra, India",684.406154865509,1
rice,27.813608147185036,28.327960876975993,43.74950940452687,0.0,53.04594358232917,"Haryana, India",748.4305614054231,1
tomato,5.28614095871828,27.546391925633472,52.87280083069081,0.0,58.85957513841768,"Haryana, India",490.13373457042843,1
wheat,32.31572406987054,28.472884002701598,68.53163695832376,6.975493332006924,58.756051088056296,"Kolkata, India",25.53552141856494,0
tomato,12.902029917090848,18.892647614383378,47.237823168988484,0.0,67.91678095540706,"Punjab, India",395.03382852945043,1
rice,46.786801037529834,21.838943000068,82.05331331566252,0.0,72.22152987734148,"Kolkata, India",562.067316000816,1
maize,6.550592546299041,16.03423248772925,59.516803212656555,0.0,47.098201080993405,"Punjab, India",509.61225316379137,1
wheat,48.04164654495857,24.327341209887077,65.77638564221576,0.0,63.94370275143534,"Kolkata, India",345.29138846920955,1
cotton,45.014300230548486,31.718569386129623,85.13192673947147,26.239542756255613,36.639376517664665,"Kolkata, India",171.32452355684006,1
rice,32.68273292655545,28.454117020729772,59.92359124975991,0.0,65.63887637468154,"Haryana, India",669.4238057619143,1
cotton,36.67273394173832,24.83096706456091,56.69893511282409,18.222612987038655,53.93191261544346,"Kolkata, India",3.6320533738000904,0
maize,25.025842371734,28.502976986385637,61.23457556169143,0.0,41.938529762252685,"Punjab, India",694.8304137619953,1
rice,2.548517687136204,40.0,78.64285453747127,0.0,44.59284104017006,"Maharashtra, India",978.1758398866737,1
rice,7.368618286582918,25.25921439720264,68.30438770267054,0.0,39.58981685098391,"Kolkata, India",786.5176025357836,1
rice,19.916976215500853,32.926729199006324,52.15574513886528,4.0127605193452816,78.43041589851288,"Haryana, India",494.4827244208118,1
wheat,43.7849972162049,19.57439250717689,58.32815746152338,12.538311748724107,52.094287051387695,"Malda, West Bengal",0.0,0
wheat,45.427732190068,27.015989953076442,69.75140539675566,3.990401465020842,65.00504449691974,"Kolkata, India",164.591856420493,1
rice,34.53645249919276,26.855507009663388,48.19453177508508,0.0,22.24109808894877,"Malda, West Bengal",919.4535328546419,1
cotton,14.205090589775253,34.16076121922647,60.73589535406181,0.0,22.463982424796697,"Malda, West Bengal",784.0931688713806,1
rice,16.590050418674583,24.14891542634338,56.244378995667375,4.179384325483976,27.837438012157506,"Maharashtra, India",629.4870720377335,1
rice,12.727582582220336,23.612736363852914,54.612145110252484,0.0,55.0694925351336,"Haryana, India",670.4503751464055,1
tomato,1.8291717246900445,23.27064878277334,63.66340614617184,0.0,57.17522601336128,"Maharashtra, India",457.5685655910617,1
cotton,14.887979949169173,32.38650718999223,48.06612191587199,5.393214092333732,78.98090937501556,"Malda, West Bengal",304.20436728323574,1
maize,18.722612704066343,24.562232267732803,57.66922807949178,0.0,21.53284406729625,"Punjab, India",754.9015478167944,1
rice,2.054281675730686,20.486118130898404,65.65179387133885,23.004476178273602,46.16295323731346,"Malda, West Bengal",75.94398456349802,0
cotton,6.0305274541250915,21.47544735908979,63.18178097664595,2.2480176859308036,76.14355094350485,"Malda, West Bengal",352.35358929435773,1
cotton,47.43810451826219,24.329898328811975,62.23824435102113,3.6391156857811255,68.61818824000825,"Malda, West Bengal",311.3431989990635,1
wheat,27.119653500833174,27.43117437648598,68.15718463574292,0.0,54.42965441503143,"Kolkata, India",369.11149285282613,1
cotton,22.430480423522567,22.169272918885323,78.7345233115413,11.161514700827048,34.263761736695216,"Malda, West Bengal",69.50405738413872,1
tomato,46.71401770190318,35.528941171813344,56.0932698296245,0.0,48.0262215388562,"Haryana, India",623.607894197079,1
tomato,33.0448327583796,26.937333963817107,81.8502692864443,0.0,78.80002493595988,"Punjab, India",467.436005674354,1
cotton,26.833099095297534,18.357060088681664,85.57186632376758,0.0,54.30093956595626,"Malda, West Bengal",436.60152141126207,1
wheat,0.8757751006087491,34.37959393804688,60.60761268005573,0.0,74.29861290690087,"Haryana, India",415.6571575663282,1
rice,0.5163428833440836,25.582609325028116,64.71510875489606,0.0,33.32391047248352,"Maharashtra, India",829.6119888771519,1
wheat,26.341396600477296,25.63210340090997,63.751475815733315,6.966532286517556,79.3952894764964,"Maharashtra, India",6.098109480491928,0
rice,49.372119685332116,24.94295460572417,65.10766588593913,0.0,26.626587616469067,"Punjab, India",859.2590191606149,1
rice,25.5140983883686,33.17958104716017,73.54437751140556,22.85052235768345,47.589345854550736,"Maharashtra, India",254.6160688669271,1
tomato,38.58856672516194,19.230452377113174,65.79643824528962,3.6254170833351895,53.72087927258145,"Kolkata, India",251.75062053949028,1
tomato,18.318095481716195,29.254250900061358,72.14800375717138,10.369031825518594,65.86597174221151,"Malda, West Bengal",38.28825810055224,0
wheat,31.424603265369676,28.16229343074088,64.77601127662294,0.0,41.24029659087456,"Punjab, India",423.3408713260987,1
rice,22.007883339105568,27.721269109380682,63.07041147433298,3.2947405274654464,36.892102406413656,"Maharashtra, India",677.3770483805698,1
cotton,34.58135332627337,27.51117360175987,43.776793867062345,0.0,72.53339926097638,"Punjab, India",525.1117360175988,1
tomato,9.215318283864052,24.446853800815596,68.27607300190769,0.0,24.188978089133716,"Malda, West Bengal",615.5140391521206,1
rice,12.769840830035562,30.23802991283535,79.93537294203767,0.0,72.26085724362495,"Kolkata, India",662.8563589540242,1
cotton,47.3355983874191,29.43775359796247,39.227703638678776,0.0,43.5762383016684,"Haryana, India",606.5659284291864,1
tomato,49.00025657365564,15.697820889518974,63.59822070174656,0.0,71.16420474391589,"Maharashtra, India",366.2803880056708,1
tomato,2.7162324396457063,24.234399099987765,70.3084949275694,0.0,39.698736412547824,"Malda, West Bengal",544.1441779302675,1
wheat,36.35691155007337,30.689790069200967,82.85280729771661,12.656310686133857,48.015330653822915,"Maharashtra, India",67.05676435580364,0
tomato,19.26159867558035,25.600192924462753,71.3693590510265,34.979402103447775,68.60922411660188,"Malda, West Bengal",5.40173632016473,0
maize,25.582232314673515,31.978121711278863,75.72073392136454,25.916789696144445,46.48205361918738,"Kolkata, India",161.48433018304047,1
wheat,14.883671830780782,27.776326604503055,69.3726159219176,13.577738234918883,38.36955754796787,"Maharashtra, India",80.8728426013302,0
wheat,6.064033208258467,18.19988211844703,57.87140117243633,0.0,77.87481114809917,"Punjab, India",302.3991748291292,1
wheat,8.318103537382228,27.57739682982499,60.392609690305285,4.061753508190211,75.60898123570391,"Punjab, India",164.9541023992644,1
tomato,8.022350998686957,24.06050552173194,73.58888213200767,17.04634276996952,53.23832327516763,"Kolkata, India",32.43897848450962,0
tomato,16.677596543910358,29.345197967237326,86.02840710733544,7.420307452470281,68.08659612368686,"Kolkata, India",118.09140908162186,1
cotton,32.84032625873114,18.83479797691073,91.91638255054987,0.0,29.4471774313908,"Malda, West Bengal",550.3582612725902,1
maize,2.236028334187359,28.52225674540158,77.3143084965246,0.0,36.07970147381656,"Kolkata, India",729.574343705372,1
wheat,33.715117504821066,30.059919263170084,74.91412760613846,28.87107572172344,57.676249597967605,"Haryana, India",35.41943484219064,0
tomato,27.09914203625791,24.7829676260244,56.152398669720185,0.0,65.87897669542144,"Haryana, India",448.0467086342196,1
cotton,11.700990051036548,31.041772468470064,43.78353377050408,0.0,78.06525940238728,"Haryana, India",560.4177246847006,1
rice,21.688365701132696,33.70447988575137,51.361320663706586,14.611162234560595,78.83552742828724,"Maharashtra, India",104.45375862901642,1
cotton,31.06410072968914,19.701558996716567,72.94049301719075,6.193462682184271,77.18445933332376,"Malda, West Bengal",137.34245585795213,1
wheat,23.840060384104543,28.493077714345592,69.22858991985714,19.524413115768297,37.48737628240224,"Maharashtra, India",90.0278339059476,0
tomato,32.12830534495079,31.604951598699017,61.476886982597996,0.0,42.47967797075802,"Haryana, India",611.4370067392961,1
rice,34.68007828455123,27.35673757497318,61.37727016507386,0.0,25.813529669850084,"Maharashtra, India",905.8959826724779,1
cotton,3.0562689625264534,23.62919157250839,72.09942050999601,0.0,75.40856226910302,"Haryana, India",486.2919157250839,1
rice,39.2186047842994,26.481885615570178,60.47539820169053,0.0,40.24848170220038,"Haryana, India",801.5823388144659,1
wheat,46.64527106013093,29.639823249496377,51.259708178167195,9.41019275972533,73.03814776683785,"Punjab, India",32.478762746474615,0
cotton,35.91035168246524,30.716591699608227,91.85421933569053,0.0,68.22232544099704,"Kolkata, India",557.1659169960823,1
wheat,39.8686050234053,22.356731468071462,59.14927585802813,0.0,64.15966204392218,"Haryana, India",331.49712027650025,1
tomato,13.30162917986857,21.35250018608417,67.53338563579304,0.0,50.158960077336936,"Kolkata, India",468.6559266528117,1
wheat,35.22522896703483,26.20354580217491,62.42608725202247,0.0,46.44238654458417,"Maharashtra, India",389.0974312917429,1
rice,42.37644943066796,27.293944103446655,55.17834395859493,0.0,39.318985237047436,"Kolkata, India",820.0590817674632,1
wheat,25.035386923697494,25.152532209504805,70.48586975666997,42.65089574250055,42.41291324847826,"Maharashtra, India",45.25692462760043,0
maize,43.27274824298021,29.503247782687545,57.24961141605168,0.0,26.12179367848942,"Kolkata, India",802.6476757027364,1
tomato,17.82146242168468,14.928659070577243,63.17534509845298,15.159180074107104,65.103022488709,"Haryana, India",0.0,0
tomato,26.35332892890301,20.86644754107367,56.70415417593112,16.085361610633694,20.57037214508634,"Haryana, India",135.88270474783553,1
rice,26.005140523572557,17.972158730073986,85.00964590288983,0.0,41.67336411405718,"Kolkata, India",661.7367079904571,1
rice,18.252957120875475,31.6965323181401,71.91533349669382,3.9783482032309303,20.20676862661218,"Kolkata, India",820.213403870444,1
tomato,20.95897178935496,23.883152386932302,63.404779519338774,3.6803446877928647,48.90126611969228,"Maharashtra, India",315.75854534138546,1
cotton,47.47253649857087,26.826923845119314,47.93256818357647,0.0,50.973985876149754,"Haryana, India",539.1348311908092,1
wheat,10.674154299426581,27.487086715321563,72.40313136558932,2.1774645720028962,35.08244043742483,"Kolkata, India",331.7154057213987,1
cotton,8.537276614056454,27.433782708646195,57.39743312378678,0.0,43.15528582719142,"Punjab, India",586.4441440047686,1
tomato,17.23543132070433,29.738361376389257,65.99138567428912,0.0,41.874209433455114,"Malda, West Bengal",594.2572303809761,1
rice,16.456577123605726,31.57370132410656,69.60163896805606,0.0,53.83546747525779,"Punjab, India",788.6229081011074,1
cotton,47.83544423998052,22.445196960034327,74.2829722549098,0.0,76.98165085515275,"Punjab, India",474.45196960034326,1
rice,20.81959818958304,30.98799279308092,61.288085791274085,0.0,66.98404820954097,"Punjab, India",692.118763969991,1
wheat,22.992976161583254,29.472768702625146,83.99253308156753,0.0,63.53034110550568,"Punjab, India",381.309380918376,1
tomato,20.045256882982077,22.64338096171511,65.20358594606371,0.0,25.59132715833877,"Malda, West Bengal",587.0512851442277,1
cotton,22.6512634899209,24.710204284218843,65.00205704968948,0.0,43.04284296545146,"Kolkata, India",556.5413147267776,1
tomato,4.202434075848496,21.923413816660698,78.12923100889945,0.0,22.593196235297434,"Malda, West Bengal",590.8414363935733,1
maize,19.347535390550075,30.44047532161642,65.82862699030228,0.0,54.87572230515757,"Malda, West Bengal",641.0953915568031,1
maize,20.316096574725528,27.473596270568187,73.52801993492413,2.1651249034564604,70.59816051223945,"Kolkata, India",468.953313803427,1
rice,21.50664996718697,17.133244600521557,72.26730545715348,0.0,22.359169260108395,"Maharashtra, India",746.4704681505666,1
cotton,19.42166777549203,28.417156591860028,75.89707262685005,0.0,79.21261081650323,"Kolkata, India",534.1715659186003,1
maize,31.063873106243655,25.45112680449912,72.62100836517781,0.0,77.21620206504767,"Malda, West Bengal",554.9623948494902,1
tomato,33.81910846434273,27.846894343015887,51.69669147053297,8.366852859718346,68.04959458651263,"Maharashtra, India",57.279406101225675,0
cotton,12.331769021781625,32.13789752533562,52.54264085423404,4.4193963814938595,26.987764933497928,"Malda, West Bengal",510.46517784720413,1
rice,31.447811926275037,32.41910320915629,74.7210310632999,0.0,48.846885076946805,"Kolkata, India",834.7803851853076,1
rice,6.573932117196698,25.686982379793104,53.38547565232187,0.0,44.4161547218808,"Haryana, India",763.8559383358429,1
maize,26.350350091131258,29.396037651160928,70.81788800452573,0.0,73.04671723402507,"Malda, West Bengal",598.3564141627702,1
tomato,31.897721820756356,28.247348475795626,74.12668652143509,0.0,21.049732849170148,"Malda, West Bengal",677.8666500277161,1
wheat,19.98299681604311,21.19752848825738,46.1571081370149,5.965058014491207,79.12145658648436,"Maharashtra, India",25.12979869324124,0
tomato,42.490566165773316,15.95017945087038,73.14041529308473,0.0,26.84517862634585,"Malda, West Bengal",499.9580350764213,1
maize,34.85832284541811,26.086799185692076,64.02073426747349,7.156633249805822,20.153215296083825,"Punjab, India",428.0440442724137,1
tomato,0.5124964972828241,29.907373094306287,63.331604940258075,0.0,74.17513839398323,"Haryana, India",494.1663578487566,1
wheat,30.595417444228616,23.036704922742093,59.51194977222832,0.0,64.66930339695597,"Maharashtra, India",336.2569344591946,1
rice,15.467267171908944,22.146832828480214,60.160905591056185,0.0,36.15259514686389,"Haryana, India",757.2577465364062,1
wheat,40.98476614772839,31.147834619113755,66.28935971099148,5.159252560687111,22.600737195639546,"Malda, West Bengal",262.4126057798711,1
rice,19.305522468793956,28.768277654037583,81.03728953951591,12.558803776365037,23.16700103094147,"Malda, West Bengal",347.3948948812023,1
maize,31.533918834466874,32.17741884751535,76.37119040411227,14.82129307560381,61.038819953611366,"Malda, West Bengal",78.95160732266879,0
maize,11.148946208021618,38.836801893716,76.00661847549999,0.0,32.0710485299991,"Maharashtra, India",898.3232644607381,1
rice,11.990365804103744,25.468139307276527,54.16305097238076,0.0,30.91648410490602,"Punjab, India",842.3143506647295,1
rice,33.84808272903331,30.090593585775366,47.82712607794342,0.0,29.01869307606578,"Haryana, India",932.0092659525503,1
maize,24.843802013101513,27.336320875169317,76.35298601316605,3.57285040015823,56.36746333297866,"Punjab, India",417.9695061245162,1
wheat,47.71158511253494,34.842846716275844,61.01516142538907,18.732036341268927,71.60883865773206,"Maharashtra, India",68.89992701393089,0
maize,45.20881208667857,24.55163670501495,47.310527653617335,0.0,55.77157824184924,"Punjab, India",568.1157778226659,1
tomato,18.247367826807274,24.93234370595335,66.474274112535,2.2098657232718444,43.73132817508515,"Kolkata, India",423.2425467119182,1
maize,43.63218839099429,40.0,74.91365137232631,4.427101801482683,21.486447616063025,"Malda, West Bengal",769.0168094710151,1
maize,7.709466903311638,29.74913956340044,74.00775131790559,3.7164315491012148,57.657482055383184,"Maharashtra, India",430.5265503490997,1
wheat,36.05883083626189,31.122522122238585,37.24327746498276,0.0,79.94897400671954,"Haryana, India",392.8576548556701,1
tomato,40.7467644881556,31.011708579586337,64.96382049431126,0.0,30.268498984763852,"Maharashtra, India",666.5861069916015,1
rice,31.50190419130636,22.47799748834565,66.84212274831428,10.608613138504602,52.6812856060386,"Kolkata, India",137.97625835466272,1
rice,29.057089940969774,24.295426985553163,50.1918421251566,0.0,31.729004381810174,"Haryana, India",817.9353322459461,1
rice,43.71857699764204,20.921751876027233,44.77679531819614,8.451142017713732,50.85451807534234,"Haryana, India",234.00721008557144,1
rice,4.274452435139546,25.8393947843529,89.40923965456534,0.0,39.70144113963232,"Maharashtra, India",794.9159848481371,1
tomato,45.849475827312865,21.673954730738764,47.3174467960823,0.0,46.47866674330761,"Haryana, India",487.3657010600535,1
tomato,12.014910077464048,29.430435630570983,57.06035608106408,18.246499423909263,48.59643088924905,"Haryana, India",107.98387979175209,1
tomato,25.5242869137779,33.43887897708601,45.72339939470524,0.0,39.215103822210864,"Haryana, India",648.416801469279,1
rice,9.578768449058863,22.704044996526942,76.11963654407595,0.0,45.75302311041587,"Malda, West Bengal",711.2500051467796,1
maize,39.601669692266064,25.53941581038175,71.33742941286992,0.0,70.54832771560149,"Malda, West Bengal",555.9335739141992,1
tomato,39.835776637551106,28.445287502707778,64.96803611582631,0.0,31.59415948909203,"Malda, West Bengal",629.6670253700179,1
wheat,31.87571859373535,30.49122286428115,68.36366329142508,0.0,50.352037911721304,"Malda, West Bengal",406.49303705734627,1
cotton,18.018585821811822,21.050329113590983,71.36087519736252,0.0,60.790583979947115,"Punjab, India",460.5032911359098,1
cotton,18.75564380266372,29.296631948186892,45.75906152965815,37.24798454578899,78.72487487692925,"Haryana, India",42.966319481868936,0
maize,45.46028686262278,19.348889369272573,57.2322609081294,7.71633565884273,24.413661738662974,"Maharashtra, India",275.62460376691195,1
maize,24.96855527847795,17.107323654027233,66.46672268128484,0.0,72.69297861645218,"Haryana, India",463.1805601942996,1
tomato,29.388804698981957,22.00832405251914,87.52888995413657,3.548059420736677,30.064664368376164,"Kolkata, India",382.8977145669619,1
tomato,45.15663233831912,35.27559286517673,58.7822628543151,0.0,67.49246037999201,"Haryana, India",542.4803357865906,1
tomato,48.379103814985115,28.06313188668556,59.17113016125135,0.0,24.24009141848471,"Punjab, India",660.2853387331832,1
maize,34.49247465044001,25.798007621557943,82.67843694668112,0.0,20.73125306070455,"Kolkata, India",778.203235531387,1
rice,26.3327121518624,24.41188627789582,80.59748027589903,0.0,32.24051819064602,"Kolkata, India",816.8347018638789,1
wheat,4.417856737011518,24.85408854886173,75.79995855243583,9.985021084275118,55.48444477393483,"Kolkata, India",0.0,0
tomato,42.00587500352003,24.690324100412862,68.99004759243853,0.0,60.33515000445281,"Maharashtra, India",456.8944057153924,1
tomato,42.839709599839324,27.7376326521781,67.25590175482321,0.0,60.71762029929511,"Punjab, India",483.0985576008256,1
rice,44.90434468442846,25.14869515478078,60.655809713701785,0.0,61.25269433169985,"Punjab, India",654.4242577036018,1
rice,41.436989141522716,22.81088837784838,42.51965462863994,0.0,36.11324637258077,"Punjab, India",768.1493559543632,1
wheat,19.248196697813352,31.70599707454201,59.85918339459116,0.0,32.823269169321044,"Haryana, India",484.9707338743111,1
maize,1.289311479438887,27.349439979347043,86.7479769338163,0.0,25.482286433684887,"Kolkata, India",774.6119669748691,1
wheat,13.084138989084199,31.85549406955961,60.17969915016471,0.0,55.45999754515723,"Punjab, India",397.98845848691724,1
maize,14.53834984935182,30.299095448272492,73.56911825358321,0.0,40.48007604987309,"Malda, West Bengal",727.0278050737172,1
tomato,31.347075530053942,32.00040594468672,39.6415048533928,0.0,56.391530347789455,"Haryana, India",544.3403259910925,1
cotton,8.919034906732852,32.83499395818184,56.99247764589808,40.23697254791263,35.78901557613975,"Kolkata, India",189.45665639028653,1
cotton,43.92956976279688,23.69512746809531,70.69912837497881,0.0,22.35181012734458,"Malda, West Bengal",645.9320514261066,1
wheat,4.024404874487658,29.415825067000892,69.12461165182643,11.688162936499596,67.68077410587293,"Maharashtra, India",30.91077546900624,0
wheat,21.54087459399237,24.104454245730974,59.04591818233352,0.0,57.30556316572384,"Punjab, India",343.7311797201168,1
rice,8.60877634791861,16.98019124286695,57.0362810624675,22.840631381653477,50.908260407666035,"Punjab, India",0.0,0
tomato,47.42406537919404,27.862403315973754,49.90739666971282,0.0,69.20384717260225,"Haryana, India",475.7616298437637,1
rice,17.776426270850934,27.087195403629213,70.66141115149001,0.0,48.27339985422459,"Malda, West Bengal",760.8476649134933,1
tomato,10.503173591383222,34.900616447927,70.59355409715437,0.0,59.70929587934642,"Maharashtra, India",554.1503887749258,1
wheat,35.1809057290339,29.871911277410057,61.98559324256639,0.0,78.22504876321182,"Kolkata, India",384.1033789418704,1
maize,46.89830837467265,28.271657165761145,44.81157530625348,25.390725919197955,25.96996485539694,"Haryana, India",235.40022903520332,1
wheat,18.068433098053006,21.742262208299195,65.22245598957952,0.0,78.02727069528486,"Kolkata, India",327.1958354580944,1
rice,5.642622043508541,30.127197036324873,74.72364420567304,0.0,40.17779247618546,"Maharashtra, India",858.8081296627178,1
wheat,34.087830474642566,27.36421985271635,74.76497702772889,0.0,71.94644734136452,"Maharashtra, India",366.54953896901446,1
wheat,41.14005735273804,30.568111959210352,64.21977592057716,3.016987675439081,78.67469375544165,"Malda, West Bengal",238.1273999425184,1
wheat,37.5026518331758,25.525352449155978,84.67995571668423,0.0,65.42742943863257,"Kolkata, India",353.67746714409185,1
tomato,16.19589497006922,26.736949208542775,64.0608510987443,0.0,39.49249202595732,"Punjab, India",572.7629873090219,1
wheat,15.484877405871845,29.369607122583936,80.53892400252899,4.737197529867124,52.576544347863546,"Kolkata, India",152.95073658272798,1
maize,29.594538899001435,40.0,83.44433908083005,14.683476037625404,25.086837423785262,"Malda, West Bengal",414.62911241993527,1
maize,28.75305543100212,26.272301846482222,78.6151388816879,10.503935854489157,25.47965866191994,"Malda, West Bengal",233.49163728910696,1
tomato,24.80112067541504,34.252092570772625,41.855850469507175,48.13845162938218,53.45146257165596,"Punjab, India",131.5218630970444,1
cotton,33.846289784724995,28.303280773526012,88.175408190174,0.0,77.46879096520148,"Kolkata, India",533.0328077352601,1
tomato,18.022780692461,36.57300088954168,79.96122660252315,10.445472716045538,34.19932276878283,"Malda, West Bengal",260.9871941957882,1
cotton,19.011527834227966,28.748248785737367,77.0103350371657,12.295257487393926,26.182227858506028,"Kolkata, India",192.37296650854455,1
cotton,39.12674325744527,23.694890592286438,82.99246457517245,0.0,77.62878509365865,"Kolkata, India",486.94890592286436,1
maize,34.31096995246339,21.871064373727464,77.59442173822583,2.364661765693455,69.8871940547213,"Malda, West Bengal",397.3486198263293,1
cotton,17.950128637560642,27.60591075950339,72.97346737177851,0.0,74.75615130433405,"Kolkata, India",526.059107595034,1
wheat,37.424753586247974,20.6429030414396,74.172103890413,0.0,59.05811431444819,"Haryana, India",319.5003212900772,1
tomato,4.631730111506883,27.884918504632978,51.95592277502924,4.500463941847938,51.64361084527083,"Malda, West Bengal",302.613602462519,1
tomato,8.807660307558054,28.399825815436884,69.57620095393666,0.0,39.84434861395791,"Punjab, India",589.4811377364238,1
tomato,11.537385001990227,19.098235322934073,76.25110546248948,0.0,77.12743268785223,"Malda, West Bengal",396.88411790640663,1
rice,40.17080391932793,30.825670621822262,65.673798415063,0.0,55.787366378437,"Haryana, India",765.1196238489888,1
tomato,36.780164789867364,24.83774303024567,51.9400009426477,9.047450613948412,47.34364404081478,"Maharashtra, India",66.52195889340351,0
maize,35.8847249778287,19.6497317438078,48.77275330520472,15.053892994163254,30.833901000513485,"Haryana, India",84.39548377933136,1
rice,21.63424505207561,20.8454468640776,58.77847589616104,10.435712667408325,41.393945440267615,"Haryana, India",185.73461151560878,1
cotton,21.950026838484593,27.487289007333217,69.34470600027355,0.0,59.946345263647345,"Maharashtra, India",524.8728900733322,1
wheat,31.49764204749799,23.32744661697527,79.60656835840761,0.0,31.8221051880778,"Maharashtra, India",416.7011195140195,1
tomato,11.03983454888876,29.997893139068765,66.39492673494689,8.11126377546382,28.917447828194298,"Kolkata, India",255.64511488982333,1
cotton,1.78974986335597,23.420894506627462,50.550353831741106,0.0,57.84521017888585,"Haryana, India",484.2089450662746,1
